 ,Label,Area,Mean,StdDev,Perim.,BX,BY,Width,Height,Circ.,AR,Round,Solidity
44,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:03570-14022,14.464,1.240,0.580,18.557,4488.397,1140.836,5.124,5.124,0.528,1.044,0.957,0.725
45,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:03560-13361,158.895,1.016,0.054,53.330,4271.888,1132.829,15.053,14.733,0.702,1.103,0.906,0.903
46,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:03695-02775,59.906,1.004,0.013,29.039,884.292,1179.269,8.968,8.648,0.893,1.209,0.827,0.950
47,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:03757-03952,8.822,2.288,0.355,11.356,1263.823,1201.689,3.843,3.523,0.860,1.259,0.794,0.878
48,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:03785-12004,20.105,2.275,0.424,17.089,3842.073,1209.696,5.445,5.445,0.865,1.143,0.875,0.895
49,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:03817-12746,46.673,1.058,0.117,25.837,4078.759,1218.343,7.366,8.648,0.879,1.251,0.799,0.942
50,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:03867-13267,40.724,1.131,0.318,24.135,4245.625,1234.998,7.366,7.046,0.879,1.043,0.959,0.932
51,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:04072-02455,0.923,1.751,0.054,3.624,785.646,1303.538,1.281,1.281,0.884,1.513,0.661,0.750
52,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:04094-03266,8.514,2.583,0.121,11.090,1044.431,1309.623,3.523,3.523,0.870,1.117,0.896,0.878
53,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:04217-02561,21.029,3.450,0.674,19.353,817.353,1347.416,6.085,6.406,0.706,1.156,0.865,0.815
54,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:04340-07189,19.900,1.251,0.288,17.011,2300.247,1387.131,4.804,5.765,0.864,1.254,0.797,0.913
55,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:04373-02155,0.103,1.567,0.000,1.281,690.202,1400.582,0.320,0.320,0.785,1.000,1.000,1.000
56,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:04376-02132,41.852,1.340,0.263,26.212,678.032,1398.340,9.608,6.406,0.765,1.379,0.725,0.914
57,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:04573-09801,4.206,1.728,0.457,9.013,3138.419,1463.037,1.601,3.523,0.651,1.872,0.534,0.854
58,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:04619-07238,6.668,1.166,0.117,9.544,2316.582,1478.090,3.203,2.883,0.920,1.093,0.915,0.890
59,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:04646-01425,42.468,1.022,0.067,24.103,452.875,1484.175,7.366,7.687,0.919,1.095,0.913,0.946
60,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:04778-12831,1.539,4.959,0.387,4.639,4108.866,1529.655,1.601,1.281,0.898,1.494,0.669,0.857
61,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:04783-08418,109.041,1.002,0.010,39.489,2689.707,1526.452,12.811,11.210,0.879,1.193,0.838,0.954
62,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:04833-10302,33.954,1.004,0.019,21.385,3296.317,1544.708,6.726,6.406,0.933,1.090,0.917,0.948
63,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:04887-02326,32.210,2.062,0.579,21.275,741.767,1561.683,6.406,7.046,0.894,1.153,0.867,0.929
64,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:04958-00034,11.284,1.066,0.092,13.277,8.648,1586.024,4.484,3.843,0.804,1.204,0.831,0.866
65,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:05020-10987,1.641,1.000,0.000,5.358,3517.950,1607.163,1.922,1.601,0.719,1.281,0.781,0.727
66,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:05015-01822,21.439,1.006,0.024,17.199,580.987,1603.639,5.124,5.445,0.911,1.138,0.879,0.927
67,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:05135-01906,68.625,1.121,0.274,31.492,605.328,1640.472,10.569,8.648,0.870,1.237,0.808,0.947
68,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:05184-02175,41.237,2.458,0.647,23.650,692.765,1656.806,7.687,7.046,0.926,1.085,0.922,0.948
69,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:05210-10214,19.695,5.646,0.708,16.746,3269.093,1666.094,4.804,5.445,0.883,1.144,0.874,0.919
70,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:05254-02101,12.925,2.982,0.477,13.277,670.986,1680.827,4.164,4.164,0.921,1.215,0.823,0.923
71,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:05298-07642,5.847,2.462,0.551,11.278,2445.975,1695.239,3.203,3.523,0.578,2.112,0.474,0.735
72,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:05299-15103,12.617,1.060,0.178,13.277,4835.260,1695.239,4.164,4.164,0.899,1.127,0.887,0.901
73,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:05298-00937,29.850,1.018,0.048,21.385,296.899,1693.638,6.726,6.406,0.820,1.109,0.902,0.912
74,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:05340-08134,2.359,3.407,0.226,7.169,2604.193,1709.011,1.922,2.562,0.577,1.497,0.668,0.687
75,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:05453-08661,29.030,1.920,0.511,20.104,2770.738,1743.602,6.406,6.085,0.903,1.083,0.923,0.934
76,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:05603-06257,19.490,1.672,0.169,16.105,2001.747,1791.964,4.484,5.445,0.944,1.243,0.805,0.945
77,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:05668-10710,1.231,1.635,0.137,3.999,3429.553,1814.704,1.281,1.281,0.967,1.481,0.675,0.857
78,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:05709-01883,1.026,1.981,0.099,3.999,602.446,1828.155,1.601,0.961,0.806,1.847,0.541,0.800
79,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:05722-13984,14.874,0.999,0.007,14.636,4476.547,1830.397,4.804,4.484,0.873,1.151,0.869,0.895
80,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:05841-09398,117.863,1.248,0.523,40.958,3003.581,1864.667,12.811,12.171,0.883,1.222,0.819,0.955
81,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:06000-07307,5.744,5.557,0.410,8.826,2338.681,1920.716,3.203,2.242,0.927,1.518,0.659,0.918
82,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:06237-10886,24.106,1.001,0.005,18.370,3484.000,1994.701,5.445,6.085,0.898,1.116,0.896,0.923
83,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:06277-02550,40.826,1.008,0.022,23.837,813.190,2006.871,7.366,7.366,0.903,1.015,0.985,0.941
84,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:06290-09556,4.411,1.374,0.311,7.998,3059.310,2013.277,2.562,2.562,0.867,1.332,0.751,0.851
85,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:06343-03418,94.065,1.060,0.104,36.584,1089.271,2026.088,11.210,11.210,0.883,1.084,0.922,0.950
86,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:06365-15709,13.540,1.001,0.008,13.730,5029.349,2036.337,4.164,4.484,0.903,1.135,0.881,0.907
87,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:06545-08495,17.644,1.004,0.017,15.652,2718.532,2093.987,4.804,4.804,0.905,1.031,0.970,0.920
88,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:06604-06853,2.872,1.666,0.060,6.451,2193.594,2114.485,2.562,1.601,0.867,1.564,0.640,0.848
89,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:06616-02501,2.257,1.817,0.060,5.623,800.378,2118.008,1.601,2.242,0.897,1.406,0.711,0.815
90,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:06665-11062,48.828,1.015,0.047,27.681,3538.768,2130.820,8.327,8.007,0.801,1.080,0.926,0.910
91,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:06677-08075,16.105,0.999,1.307E-4,14.636,2584.015,2136.264,4.804,4.484,0.945,1.060,0.943,0.926
92,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:06697-04503,21.644,1.015,0.028,17.199,1439.656,2142.350,5.124,5.445,0.920,1.106,0.904,0.932
93,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:06761-01920,8.309,1.602,0.060,10.825,613.335,2163.808,3.523,3.203,0.891,1.239,0.807,0.900
94,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:06776-05047,2.154,4.883,0.269,5.092,1615.810,2169.573,1.601,1.601,1.000,1.182,0.846,0.913
95,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:06947-11360,2.667,3.398,0.364,6.904,3637.414,2224.021,1.922,2.242,0.703,1.192,0.839,0.765
96,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:07097-01314,21.747,1.446,0.176,18.292,417.965,2270.461,5.765,5.445,0.817,1.268,0.789,0.876
97,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:07119-05145,17.028,1.025,0.040,15.199,1645.916,2277.508,4.164,5.124,0.926,1.248,0.801,0.938
98,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:07186-12190,5.129,1.348,0.306,8.903,3902.606,2300.247,3.203,2.562,0.813,1.834,0.545,0.847
99,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:07198-11642,0.103,5.042,0.000,1.281,3728.694,2305.372,0.320,0.320,0.785,1.000,1.000,1.000
100,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:07200-11134,2.052,1.080,0.030,5.170,3565.351,2305.052,1.601,1.922,0.965,1.123,0.890,0.833
101,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:07222-15017,4.821,1.002,9.911E-5,8.638,4808.356,2311.777,2.883,2.562,0.812,1.070,0.935,0.832
102,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:07233-10750,5.642,1.665,0.140,9.091,3441.724,2315.301,2.883,2.883,0.858,1.217,0.822,0.853
103,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:07369-09675,6.565,2.358,0.244,9.997,3097.423,2358.538,2.883,3.523,0.825,1.405,0.712,0.859
104,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:07479-07958,7.283,4.185,0.419,9.919,2547.503,2393.769,2.883,3.203,0.930,1.104,0.906,0.916
105,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:07555-06596,14.874,1.939,0.601,14.371,2110.322,2417.470,4.484,4.484,0.905,1.174,0.852,0.915
106,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:07612-09011,21.336,1.290,0.507,17.011,2883.476,2435.405,5.445,5.124,0.927,1.137,0.880,0.935
107,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:07640-07890,43.904,0.997,0.002,24.853,2523.162,2443.412,7.687,7.366,0.893,1.111,0.900,0.946
108,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:07688-12781,32.210,2.268,0.986,22.369,4089.969,2458.786,7.046,7.046,0.809,1.220,0.820,0.883
109,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:07729-05533,4.308,1.572,0.148,7.732,1770.825,2474.479,2.562,2.242,0.906,1.534,0.652,0.913
110,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:07792-08067,21.336,1.947,0.552,16.823,2581.133,2493.056,5.445,5.124,0.947,1.066,0.938,0.939
111,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:07835-09077,29.440,1.121,0.189,20.291,2904.295,2506.187,6.085,6.406,0.899,1.055,0.948,0.930
112,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:07845-06417,1.436,0.998,1.293E-4,4.452,2054.593,2511.952,1.601,1.281,0.911,1.666,0.600,0.824
113,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:07864-11263,5.642,0.999,0.001,9.013,3606.027,2517.397,2.883,2.562,0.873,1.400,0.714,0.909
114,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:08045-08879,12.104,1.007,0.023,13.730,2841.840,2574.727,4.164,4.164,0.807,1.376,0.727,0.874
115,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:08060-09730,34.364,1.327,0.580,21.650,3112.797,2578.250,7.046,6.406,0.921,1.075,0.930,0.944
116,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:08194-10548,2.359,1.370,0.117,5.811,3377.347,2623.730,2.242,1.601,0.878,1.840,0.544,0.836
117,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:08290-09865,2.975,4.972,0.303,6.451,3158.596,2654.156,2.242,1.922,0.898,1.266,0.790,0.853
118,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:08293-09098,16.413,1.302,0.117,15.089,2911.661,2653.516,4.484,5.124,0.906,1.127,0.887,0.904
119,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:08281-11775,151.612,1.094,0.251,47.364,3764.245,2645.509,14.092,13.772,0.849,1.166,0.857,0.952
120,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:08342-14001,40.006,1.015,0.066,23.572,4480.710,2668.249,7.366,7.046,0.905,1.107,0.903,0.942
121,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:08428-11836,28.414,1.025,0.059,19.838,3787.946,2696.433,6.085,6.085,0.907,1.066,0.938,0.931
122,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:08520-13462,13.028,2.643,0.457,13.355,4309.361,2726.860,4.484,4.164,0.918,1.151,0.869,0.910
123,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:08709-10456,4.206,1.672,0.146,7.998,3347.561,2788.033,2.562,2.562,0.826,1.162,0.861,0.820
124,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:08790-01906,7.796,5.318,0.466,10.903,608.531,2813.655,3.843,3.203,0.824,1.349,0.741,0.849
125,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:08957-13710,1.334,4.924,0.322,4.452,4390.391,2868.103,1.601,1.281,0.846,1.640,0.610,0.788
126,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:09062-11220,0.821,1.835,0.265,3.811,3592.895,2901.732,1.281,1.281,0.710,2.429,0.412,0.762
127,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:09114-15882,6.565,1.014,0.047,9.466,5085.398,2917.746,2.883,2.883,0.921,1.137,0.880,0.901
128,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:09278-06628,10.360,1.520,0.077,11.731,2121.211,2969.632,3.523,3.843,0.946,1.215,0.823,0.918
129,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:09488-08426,8.104,2.091,0.230,10.638,2697.074,3037.211,3.203,3.523,0.900,1.446,0.692,0.883
130,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:09541-15599,11.181,2.250,0.292,12.372,4994.118,3053.865,3.843,3.843,0.918,1.080,0.926,0.908
131,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:09546-12597,11.284,1.220,0.166,12.825,4032.960,3055.466,3.523,4.164,0.862,1.227,0.815,0.917
132,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:09634-06783,24.927,1.208,0.130,18.745,2169.573,3082.690,5.765,5.765,0.891,1.114,0.898,0.926
133,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:09654-04358,13.438,5.757,0.985,13.730,1393.856,3089.736,4.164,4.484,0.896,1.158,0.863,0.903
134,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:09799-09486,12.412,1.251,0.094,13.918,3035.929,3136.497,4.484,4.164,0.805,1.727,0.579,0.906
135,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:10004-12278,17.746,1.926,0.355,15.542,3930.150,3201.514,4.804,5.124,0.923,1.100,0.909,0.918
136,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:10135-10230,4.411,2.935,0.845,8.185,3275.178,3244.752,2.562,2.562,0.827,1.638,0.611,0.860
137,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:10159-12762,0.103,1.780,0.000,1.281,4087.407,3253.719,0.320,0.320,0.785,1.000,1.000,1.000
138,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:10184-12773,75.908,1.668,0.220,60.467,4084.525,3254.040,12.811,15.694,0.261,1.569,0.637,0.582
139,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:10239-03094,3.385,1.972,0.335,7.998,989.984,3278.061,2.242,2.883,0.665,2.376,0.421,0.795
140,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:10420-03037,8.822,1.269,0.157,11.356,971.087,3335.391,3.523,3.843,0.860,1.421,0.704,0.878
141,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:10648-13028,12.925,1.021,0.052,14.106,4171.000,3407.774,3.523,5.124,0.816,1.503,0.666,0.900
142,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:10669-04281,22.567,2.063,0.756,17.651,1368.554,3414.500,5.445,5.445,0.910,1.117,0.896,0.930
143,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:10741-11105,24.722,1.100,0.073,18.214,3554.142,3437.560,5.445,5.445,0.936,1.030,0.971,0.951
144,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:10750-06121,33.441,1.997,0.618,21.573,1957.228,3439.802,6.406,6.726,0.903,1.093,0.915,0.941
145,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:10927-16104,26.671,1.482,0.672,19.010,5154.899,3496.812,6.085,5.765,0.927,1.087,0.920,0.940
146,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:11112-09817,19.695,1.171,0.129,16.480,3141.622,3556.704,5.124,4.804,0.911,1.101,0.908,0.932
147,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:11234-04105,45.750,1.031,0.136,25.196,1311.224,3593.856,7.366,8.327,0.906,1.164,0.859,0.945
148,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:11247-15261,7.693,3.076,0.350,9.997,4886.184,3600.582,3.203,3.203,0.967,1.017,0.983,0.909
149,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:11277-07788,46.468,1.070,0.137,26.665,2490.493,3607.949,8.007,8.007,0.821,1.128,0.887,0.906
150,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:11661-08669,15.387,1.388,0.177,14.183,2774.261,3732.537,4.484,4.484,0.961,1.046,0.956,0.935
151,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:11682-07733,34.261,1.001,0.003,21.463,2473.519,3737.982,6.406,7.046,0.935,1.137,0.880,0.950
152,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:11778-09442,3.693,2.568,0.283,7.357,3022.798,3771.291,2.562,2.242,0.857,1.566,0.638,0.847
153,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:11782-13638,10.873,1.480,0.310,12.184,4366.050,3771.611,3.843,3.843,0.920,1.178,0.849,0.906
154,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:12064-15132,12.617,1.023,0.050,13.200,4844.548,3861.930,3.843,4.164,0.910,1.207,0.828,0.921
155,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:12151-15811,12.617,1.051,0.069,13.090,5062.018,3889.795,4.164,4.164,0.925,1.093,0.915,0.914
156,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:12524-18558,1.949,1.483,0.081,5.545,5942.786,4010.540,2.242,1.281,0.796,1.563,0.640,0.826
157,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:12899-10020,30.569,1.001,1.288E-4,20.932,3205.998,4128.083,6.406,6.406,0.877,1.114,0.898,0.924
158,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:13009-15706,9.642,1.287,0.212,11.731,5028.388,4164.915,3.843,3.523,0.880,1.109,0.902,0.879
159,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:13085-16993,42.263,1.102,0.155,24.290,5438.666,4187.334,7.687,7.366,0.900,1.036,0.965,0.940
160,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:13450-11740,29.953,3.572,0.658,20.557,3756.879,4304.557,6.406,6.406,0.891,1.050,0.952,0.927
161,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:13619-17268,2.667,1.438,0.096,6.451,5529.626,4360.926,1.922,2.242,0.805,1.431,0.699,0.788
162,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:13623-16994,10.566,1.001,7.381E-5,12.184,5440.908,4361.566,4.164,3.523,0.894,1.188,0.842,0.900
163,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:13726-08794,16.926,1.179,0.165,15.355,2813.976,4393.915,5.124,4.804,0.902,1.113,0.899,0.912
164,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:13786-11450,19.285,1.015,0.042,16.448,3664.318,4413.131,5.765,4.804,0.896,1.200,0.833,0.926
165,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:13845-10509,47.186,1.093,0.169,25.759,3361.974,4430.426,8.007,7.687,0.894,1.189,0.841,0.947
166,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:14058-15570,0.513,1.240,0.032,2.905,4986.432,4502.169,0.961,0.961,0.764,1.223,0.817,0.714
167,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:14095-14260,14.977,1.442,0.087,15.121,4564.944,4512.098,4.484,4.484,0.823,1.111,0.900,0.888
168,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:14288-12036,31.389,1.008,0.026,20.744,3851.681,4572.951,6.406,6.406,0.917,1.049,0.953,0.939
169,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:14399-09216,13.848,3.291,0.385,14.371,2949.454,4609.783,4.804,4.164,0.843,1.292,0.774,0.897
170,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:14744-09375,8.309,1.581,0.189,10.638,3001.019,4720.600,3.523,3.203,0.923,1.121,0.892,0.900
171,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:14748-15097,123.608,1.125,0.201,41.599,4828.854,4717.397,12.811,12.491,0.898,1.041,0.960,0.959
172,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:14947-13771,29.543,1.141,0.115,20.214,4407.366,4784.335,6.406,5.765,0.909,1.248,0.802,0.946
173,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:14965-11613,7.796,1.921,0.106,10.528,3717.804,4791.381,3.523,3.523,0.884,1.060,0.943,0.869
174,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:15222-10950,15.695,1.189,0.158,16.027,3504.178,4873.693,6.085,3.523,0.768,1.826,0.548,0.919
175,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:15229-12391,35.185,1.044,0.096,21.838,3965.381,4874.334,6.726,6.726,0.927,1.053,0.950,0.946
176,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:15471-14089,0.308,1.963,0.033,1.812,4512.098,4954.724,0.641,0.641,1.000,1.464,0.683,0.857
177,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:15500-10660,68.112,1.404,0.250,31.757,3409.375,4959.848,9.608,9.288,0.849,1.079,0.927,0.929
178,Result of 0h_nonlightexposed_B3 Region1_Merged_RAW_ch01.tif:15729-13739,17.438,2.080,0.170,15.277,4398.078,5035.434,4.804,4.804,0.939,1.030,0.971,0.932
179,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:00176-09002,41.647,1.105,0.107,24.290,2879.633,52.526,7.366,7.687,0.887,1.088,0.919,0.938
180,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:00400-09116,4.616,1.121,0.203,9.169,2918.067,126.831,3.203,2.883,0.690,2.213,0.452,0.763
181,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:00465-07149,16.515,1.200,0.136,15.199,2287.436,146.688,4.484,4.804,0.898,1.161,0.862,0.915
182,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:01051-07621,3.283,1.151,0.116,6.904,2439.889,335.333,1.922,2.562,0.865,1.248,0.801,0.831
183,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:01228-05711,4.001,1.241,0.131,8.528,1827.835,392.022,2.883,2.883,0.691,2.078,0.481,0.750
184,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:01285-13207,0.000,NaN,0.000,6.263,4228.971,410.598,1.922,2.242,0.000,1.177,0.000,0.000
185,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:01412-07719,7.283,1.141,0.148,10.825,2470.316,450.954,4.164,2.562,0.781,1.723,0.580,0.887
186,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:01561-08170,4.821,1.143,0.119,8.451,2615.402,498.675,2.562,2.883,0.848,1.534,0.652,0.862
187,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:01567-09888,25.850,1.392,0.199,19.916,3164.362,498.355,5.445,7.046,0.819,1.306,0.766,0.911
188,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:01606-08164,2.667,1.177,0.110,5.811,2613.801,513.408,1.922,1.922,0.993,1.585,0.631,0.897
189,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:01989-13105,0.000,NaN,0.000,11.543,4195.341,635.435,3.843,3.523,0.000,1.219,0.000,0.000
190,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:02017-10229,12.002,1.183,0.385,12.715,3274.217,644.082,4.164,4.164,0.933,1.175,0.851,0.911
